run_id,sequence_name,seed,rand_mode,constraint_set,rand_addr_base,rand_addr_range_kb,rand_data_pattern,payload_entropy,rand_rw_ratio,rand_opcode_mix,rand_burst_len_mean,rand_packet_len_bytes,rand_delay_min_ns,rand_delay_max_ns,rand_idle_cycles,rand_wait_states,rand_priority_mode,rand_traffic_pattern,rand_workload,rand_order,rand_err_inj_mode,rand_transaction_count
RUN-002853,erase_suspend_seq,474981980,full_random,stress,0x09e47000,4096,incremental,0.538,0.19,rd_heavy,60.2,512,0,49,56,2,round_robin,sequential,mixed,out_of_order,none,64
RUN-002854,sequential_write_seq,97014224,constrained,default,0x2256a000,64,checkerboard,0.841,0.62,rd_heavy,50.0,512,9,72,56,1,weighted,hotspot,oltp,out_of_order,stuck_at,64
RUN-002855,garbage_collect_seq,141189841,constrained,default,0xb4cc0000,256,walking_ones,0.74,0.22,balanced,4.8,1024,14,167,15,2,weighted,sequential,streaming,out_of_order,bitflip,1024
RUN-002856,random_read_seq,750621840,constrained,default,0x1d0fe000,64,random,0.64,0.51,wr_heavy,7.5,512,11,107,51,0,fixed,random,boot,in_order,none,256
RUN-002857,back_to_back_program_seq,1658232616,constrained,corner,0x736d5000,256,walking_ones,0.151,0.87,rd_heavy,2.8,2048,11,179,27,1,fixed,sequential,mixed,out_of_order,bitflip,64
RUN-002858,erase_suspend_seq,1782543352,full_random,default,0x8b128000,256,random,0.394,0.7,rd_heavy,48.2,1024,3,194,38,5,fixed,random,mixed,out_of_order,none,512
RUN-002859,back_to_back_program_seq,1916402802,constrained,stress,0xf1dfc000,64,walking_ones,0.939,0.13,rd_heavy,13.8,512,2,23,3,5,fixed,sequential,streaming,out_of_order,none,32
RUN-002860,random_read_seq,560352652,constrained,default,0x4b86b000,4096,walking_ones,0.609,0.82,rd_heavy,2.8,4096,19,48,35,3,round_robin,hotspot,boot,in_order,none,64
RUN-002861,back_to_back_program_seq,868249321,constrained,corner,0x0d537000,4096,all_zeros,0.226,0.64,erase_mixed,11.6,512,19,187,0,5,fixed,random,boot,out_of_order,none,32
RUN-002862,garbage_collect_seq,1995184466,constrained,default,0x35a69000,4096,incremental,0.697,0.19,wr_heavy,12.5,1024,9,139,11,1,round_robin,hotspot,boot,out_of_order,stuck_at,64
RUN-002863,back_to_back_program_seq,1335998468,full_random,default,0xbf278000,64,checkerboard,0.459,0.44,balanced,14.7,2048,4,123,18,7,round_robin,random,streaming,in_order,none,256
RUN-002864,read_disturb_seq,1512095122,constrained,default,0xaf743000,4096,checkerboard,0.601,0.22,wr_heavy,2.6,2048,18,131,17,7,round_robin,hotspot,oltp,in_order,none,1024
RUN-002865,erase_suspend_seq,1326887406,constrained,corner,0x0a699000,1024,random,0.723,0.36,wr_heavy,21.3,2048,9,74,17,1,fixed,strided,boot,in_order,none,256
RUN-002866,sequential_write_seq,2069417778,full_random,stress,0x9f75e000,4096,random,0.585,0.32,balanced,7.1,512,8,37,62,6,fixed,strided,mixed,out_of_order,none,256
RUN-002867,power_cycle_seq,1529414067,full_random,corner,0x3f8f2000,256,random,0.529,0.22,balanced,5.3,1024,14,213,14,2,weighted,random,mixed,in_order,stuck_at,512
RUN-002868,garbage_collect_seq,2055834591,constrained,corner,0x112ed000,4096,random,0.619,0.46,balanced,26.4,2048,13,69,38,2,weighted,strided,mixed,out_of_order,bitflip,256
RUN-002869,random_read_seq,231694330,full_random,default,0x23ea9000,256,random,0.8,0.44,balanced,11.8,512,9,131,51,7,round_robin,sequential,mixed,out_of_order,none,128
RUN-002870,random_read_seq,1322201230,full_random,stress,0xa51b9000,1024,incremental,0.312,0.21,erase_mixed,24.2,512,17,25,14,4,weighted,sequential,oltp,out_of_order,jitter,64
RUN-002871,mixed_rw_seq,443391620,full_random,corner,0xbb260000,4096,random,0.815,0.66,balanced,20.1,2048,19,85,52,0,weighted,random,oltp,out_of_order,none,256
RUN-002872,power_cycle_seq,1924745496,constrained,corner,0x7c805000,64,all_zeros,0.593,0.39,wr_heavy,5.5,1024,0,118,53,0,round_robin,strided,mixed,in_order,none,64
RUN-002873,erase_suspend_seq,1361331918,full_random,default,0x58bbb000,64,checkerboard,0.612,0.77,balanced,5.8,512,6,109,30,1,fixed,hotspot,boot,in_order,jitter,256
RUN-002874,power_cycle_seq,1150725589,full_random,corner,0x78d15000,256,random,0.572,0.67,wr_heavy,20.8,512,3,182,0,5,weighted,random,boot,in_order,jitter,256
RUN-002875,power_cycle_seq,1183339691,full_random,corner,0x1da69000,4096,walking_ones,0.531,0.81,wr_heavy,10.1,2048,13,155,26,0,fixed,sequential,boot,out_of_order,bitflip,32
RUN-002876,random_read_seq,88164907,constrained,corner,0xcf3cb000,1024,checkerboard,0.452,0.57,balanced,14.5,1024,5,179,61,6,weighted,random,boot,in_order,none,512
RUN-002877,back_to_back_program_seq,433572,full_random,stress,0x82378000,64,all_zeros,0.597,0.2,wr_heavy,10.3,1024,7,128,32,7,round_robin,random,oltp,in_order,bitflip,128
RUN-002878,sequential_write_seq,511833708,full_random,default,0xaaf0b000,64,random,0.345,0.32,wr_heavy,14.9,1024,3,93,40,7,round_robin,sequential,boot,in_order,stuck_at,512
RUN-002879,mixed_rw_seq,840455483,constrained,default,0xfcbd8000,256,incremental,0.561,0.44,balanced,11.9,1024,0,139,20,5,fixed,random,boot,out_of_order,jitter,64
RUN-002880,sequential_write_seq,1603583328,constrained,default,0xbc4d0000,64,checkerboard,0.538,0.3,rd_heavy,10.7,1024,13,165,14,0,fixed,random,streaming,out_of_order,stuck_at,128
RUN-002881,random_read_seq,838051231,full_random,default,0xb3527000,1024,random,0.676,0.32,rd_heavy,7.7,1024,10,183,49,3,fixed,random,mixed,out_of_order,stuck_at,512
RUN-002882,random_read_seq,949404522,constrained,default,0xb4a53000,4096,incremental,0.676,0.78,erase_mixed,61.7,512,5,52,30,1,weighted,random,mixed,in_order,none,512
RUN-002883,mixed_rw_seq,79834641,full_random,default,0x83954000,1024,walking_ones,0.441,0.35,rd_heavy,24.1,512,8,43,17,6,fixed,strided,streaming,out_of_order,none,1024
RUN-002884,back_to_back_program_seq,657998740,full_random,stress,0x16916000,1024,random,0.261,0.2,erase_mixed,6.1,512,8,113,54,6,round_robin,random,mixed,in_order,none,512
RUN-002885,power_cycle_seq,447180330,full_random,default,0xfa7b4000,4096,all_zeros,0.491,0.37,wr_heavy,41.3,1024,16,197,12,0,round_robin,random,mixed,in_order,bitflip,512
RUN-002886,random_read_seq,55106127,full_random,corner,0xc4517000,256,checkerboard,0.22,0.51,wr_heavy,11.7,2048,10,69,7,6,weighted,random,streaming,out_of_order,none,128
RUN-002887,random_read_seq,222796906,directed,default,0x13d3c000,1024,checkerboard,0.708,0.7,wr_heavy,3.3,2048,16,155,21,5,weighted,hotspot,mixed,in_order,none,256
RUN-002888,mixed_rw_seq,393588840,constrained,corner,0x0730f000,256,random,0.541,0.73,wr_heavy,2.6,1024,6,17,17,4,weighted,random,streaming,out_of_order,jitter,256
RUN-002889,mixed_rw_seq,690746017,constrained,default,0x0dea8000,256,incremental,0.486,0.6,wr_heavy,15.3,4096,15,33,40,2,fixed,hotspot,streaming,in_order,stuck_at,512
RUN-002890,sequential_write_seq,673692219,constrained,corner,0x25969000,1024,incremental,0.363,0.72,balanced,2.4,1024,15,154,32,5,fixed,strided,oltp,out_of_order,bitflip,128
RUN-002891,sequential_write_seq,1302163931,constrained,stress,0x65e13000,64,random,0.334,0.45,rd_heavy,29.9,512,7,148,35,1,fixed,sequential,oltp,out_of_order,stuck_at,64
RUN-002892,power_cycle_seq,1016864968,constrained,default,0xed10b000,1024,incremental,0.32,0.23,wr_heavy,2.7,1024,1,151,55,6,round_robin,random,mixed,in_order,jitter,128
RUN-002893,back_to_back_program_seq,214221624,full_random,stress,0xabe64000,4096,incremental,0.209,0.69,rd_heavy,23.1,1024,6,43,37,5,weighted,sequential,mixed,in_order,stuck_at,128
RUN-002894,random_read_seq,1250042317,constrained,corner,0x14f1f000,64,random,0.254,0.35,balanced,10.6,2048,17,205,54,3,fixed,random,oltp,in_order,none,128
RUN-002895,mixed_rw_seq,2041405731,constrained,corner,0xd15c7000,256,all_zeros,0.291,0.42,rd_heavy,23.9,2048,16,116,19,2,weighted,random,mixed,in_order,none,128
RUN-002896,back_to_back_program_seq,2041065519,constrained,corner,0x22e66000,64,random,0.569,0.7,wr_heavy,5.2,512,3,134,6,6,round_robin,strided,streaming,in_order,stuck_at,512
RUN-002897,erase_suspend_seq,214107442,full_random,stress,0xe3790000,64,random,0.851,0.38,rd_heavy,13.8,512,14,187,33,4,fixed,random,streaming,out_of_order,none,16
RUN-002898,sequential_write_seq,246903829,constrained,stress,0x173db000,64,random,0.906,0.76,rd_heavy,2.5,2048,2,19,22,1,weighted,random,mixed,in_order,none,64
RUN-002899,random_read_seq,1238566401,constrained,corner,0xe6695000,64,random,0.498,0.28,balanced,11.1,512,4,196,29,2,round_robin,strided,streaming,in_order,none,128
RUN-002900,garbage_collect_seq,857426804,constrained,default,0xf86e4000,64,random,0.658,0.26,erase_mixed,6.2,2048,9,43,62,5,fixed,random,streaming,in_order,none,128
RUN-002901,mixed_rw_seq,686699799,full_random,corner,0xce790000,1024,walking_ones,0.803,0.53,rd_heavy,10.8,2048,12,63,30,5,round_robin,random,streaming,in_order,none,64
RUN-002902,read_disturb_seq,1737759134,constrained,default,0x6704f000,64,random,0.608,0.78,balanced,10.6,512,5,13,40,5,round_robin,strided,boot,in_order,bitflip,512
RUN-002903,sequential_write_seq,133639542,constrained,stress,0xcb6e0000,256,random,0.29,0.52,rd_heavy,5.5,4096,2,96,28,5,round_robin,sequential,oltp,in_order,none,512
RUN-002904,back_to_back_program_seq,717282021,constrained,stress,0x88af1000,256,checkerboard,0.451,0.16,wr_heavy,29.5,512,9,66,7,6,weighted,sequential,oltp,out_of_order,none,512
RUN-002905,back_to_back_program_seq,855237780,constrained,default,0xcb7a7000,1024,checkerboard,0.387,0.51,rd_heavy,11.9,1024,2,167,9,7,fixed,strided,mixed,in_order,none,256
RUN-002906,sequential_write_seq,960999058,constrained,default,0x0a690000,1024,all_zeros,0.819,0.6,balanced,7.6,4096,2,62,20,4,weighted,strided,mixed,in_order,jitter,512
RUN-002907,random_read_seq,217525989,constrained,default,0x3eecd000,64,walking_ones,0.816,0.56,balanced,20.6,1024,8,90,50,3,weighted,sequential,streaming,in_order,bitflip,32
RUN-002908,garbage_collect_seq,1655237421,constrained,default,0xd065e000,1024,random,0.232,0.66,erase_mixed,3.3,512,5,35,10,6,weighted,strided,mixed,in_order,jitter,256
RUN-002909,read_disturb_seq,1638058683,directed,default,0xb6826000,1024,random,0.916,0.75,erase_mixed,56.5,1024,18,168,5,1,round_robin,sequential,streaming,in_order,none,32
RUN-002910,garbage_collect_seq,1882331124,directed,default,0x690b7000,1024,random,0.88,0.71,balanced,10.8,1024,10,72,37,4,fixed,strided,oltp,in_order,none,1024
RUN-002911,mixed_rw_seq,1552684213,constrained,stress,0xf555a000,4096,all_zeros,0.428,0.44,wr_heavy,14.7,2048,15,24,12,7,round_robin,hotspot,mixed,out_of_order,none,64
RUN-002912,read_disturb_seq,717922986,constrained,stress,0xa1229000,256,random,0.438,0.27,balanced,20.9,2048,1,134,32,5,weighted,strided,mixed,in_order,none,64
RUN-002913,back_to_back_program_seq,376213377,full_random,default,0x1755a000,64,random,0.594,0.37,wr_heavy,6.1,4096,5,70,51,6,weighted,random,boot,in_order,none,16
RUN-002914,erase_suspend_seq,1613045313,constrained,default,0xa91b7000,256,random,0.217,0.32,rd_heavy,7.1,512,3,49,41,2,round_robin,random,streaming,out_of_order,none,16
RUN-002915,read_disturb_seq,1991790406,constrained,corner,0xe21c0000,64,random,0.173,0.36,wr_heavy,48.9,2048,5,194,47,6,round_robin,strided,mixed,in_order,bitflip,64
RUN-002916,back_to_back_program_seq,1696819417,constrained,corner,0x6ccd1000,64,random,0.17,0.69,rd_heavy,10.7,1024,11,96,50,3,fixed,random,boot,out_of_order,stuck_at,128
RUN-002917,mixed_rw_seq,1364498885,full_random,stress,0x6cd88000,4096,incremental,0.681,0.78,wr_heavy,5.1,2048,1,61,48,5,fixed,strided,mixed,out_of_order,none,32
RUN-002918,random_read_seq,434041968,constrained,default,0x14050000,1024,incremental,0.843,0.48,balanced,13.6,512,7,150,28,1,round_robin,sequential,oltp,out_of_order,jitter,32
RUN-002919,mixed_rw_seq,1142309522,constrained,default,0xc150a000,64,walking_ones,0.84,0.27,rd_heavy,31.6,4096,1,94,42,5,round_robin,sequential,oltp,in_order,none,1024
RUN-002920,back_to_back_program_seq,1337972841,constrained,default,0x3e165000,64,incremental,0.853,0.32,erase_mixed,5.4,1024,15,195,9,6,fixed,sequential,boot,in_order,none,128
RUN-002921,sequential_write_seq,869348902,full_random,stress,0xf5506000,4096,random,0.69,0.87,rd_heavy,10.4,512,6,123,43,3,fixed,strided,streaming,in_order,bitflip,32
RUN-002922,power_cycle_seq,1197042888,constrained,corner,0xe63da000,64,random,0.316,0.85,balanced,5.2,2048,12,107,57,3,fixed,sequential,streaming,in_order,bitflip,256
RUN-002923,garbage_collect_seq,1756576205,constrained,default,0xdf3f3000,256,random,0.672,0.68,rd_heavy,5.9,512,13,121,0,2,weighted,random,oltp,out_of_order,bitflip,64
RUN-002924,power_cycle_seq,1801788434,directed,corner,0x712b8000,256,random,0.628,0.33,wr_heavy,3.2,512,5,178,15,1,round_robin,sequential,streaming,in_order,stuck_at,1024
RUN-002925,back_to_back_program_seq,839515468,constrained,default,0xaa4ed000,256,random,0.378,0.24,rd_heavy,14.3,512,10,98,17,0,fixed,random,streaming,in_order,bitflip,256
RUN-002926,garbage_collect_seq,1415325621,constrained,default,0x70138000,4096,random,0.434,0.2,rd_heavy,8.0,4096,8,66,33,0,weighted,random,mixed,out_of_order,none,64
RUN-002927,sequential_write_seq,833488166,full_random,default,0x8da5a000,4096,random,0.512,0.6,erase_mixed,15.0,1024,14,213,15,0,weighted,random,streaming,in_order,bitflip,32
RUN-002928,mixed_rw_seq,813927080,directed,default,0x1a2f6000,256,random,0.675,0.56,balanced,2.9,2048,3,92,54,2,weighted,strided,oltp,in_order,bitflip,16
RUN-002929,random_read_seq,1259889640,constrained,default,0xb7d9c000,64,incremental,0.575,0.58,balanced,42.5,4096,10,169,53,5,fixed,random,streaming,out_of_order,none,64
RUN-002930,random_read_seq,1751891125,constrained,default,0x4a67a000,1024,random,0.645,0.74,rd_heavy,6.3,1024,16,209,62,0,weighted,strided,boot,out_of_order,stuck_at,128
RUN-002931,mixed_rw_seq,854660334,constrained,corner,0x4c6c3000,256,random,0.713,0.67,balanced,13.6,2048,12,155,48,4,fixed,sequential,streaming,in_order,stuck_at,16
RUN-002932,mixed_rw_seq,1594975539,full_random,default,0xe9980000,256,walking_ones,0.544,0.16,balanced,14.6,2048,7,41,23,5,weighted,strided,mixed,out_of_order,none,128
RUN-002933,sequential_write_seq,1898911415,full_random,stress,0xd0da3000,64,checkerboard,0.337,0.83,rd_heavy,10.9,2048,2,66,29,7,weighted,random,streaming,out_of_order,jitter,128
RUN-002934,mixed_rw_seq,2109850298,constrained,corner,0x5ea43000,64,all_zeros,0.085,0.11,balanced,12.2,1024,12,130,33,4,round_robin,hotspot,mixed,out_of_order,jitter,64
RUN-002935,sequential_write_seq,1498759009,constrained,default,0x1749c000,1024,random,0.641,0.26,rd_heavy,14.3,512,14,80,63,6,round_robin,sequential,mixed,in_order,none,1024
RUN-002936,back_to_back_program_seq,2095659542,constrained,corner,0xbabae000,1024,checkerboard,0.783,0.34,balanced,13.0,1024,7,187,25,2,round_robin,random,mixed,out_of_order,bitflip,1024
RUN-002937,random_read_seq,1279232490,full_random,default,0x18660000,1024,walking_ones,0.768,0.11,balanced,11.6,2048,0,30,24,7,fixed,sequential,oltp,out_of_order,none,32
RUN-002938,back_to_back_program_seq,1513940474,directed,default,0x11df0000,4096,random,0.324,0.57,rd_heavy,61.1,2048,3,189,24,7,round_robin,random,streaming,in_order,none,128
RUN-002939,erase_suspend_seq,2031981639,directed,corner,0xe4241000,1024,random,0.932,0.47,rd_heavy,3.8,2048,14,135,39,3,weighted,random,streaming,in_order,none,256
RUN-002940,back_to_back_program_seq,413670522,full_random,default,0xe1c1d000,256,walking_ones,0.564,0.29,balanced,30.2,1024,14,125,25,0,round_robin,sequential,oltp,in_order,bitflip,512
RUN-002941,mixed_rw_seq,696489869,constrained,default,0x3641c000,1024,random,0.392,0.75,wr_heavy,12.9,512,7,187,57,3,fixed,random,mixed,in_order,bitflip,256
RUN-002942,mixed_rw_seq,1831047167,full_random,default,0x52f75000,4096,all_zeros,0.786,0.2,wr_heavy,3.7,512,14,152,63,4,weighted,hotspot,mixed,in_order,bitflip,512
RUN-002943,read_disturb_seq,1733720575,directed,default,0x25284000,256,random,0.861,0.38,balanced,5.4,1024,14,22,17,1,weighted,sequential,mixed,out_of_order,none,256
RUN-002944,erase_suspend_seq,837501207,constrained,corner,0xb8b27000,1024,random,0.664,0.84,rd_heavy,61.6,1024,1,168,50,4,fixed,sequential,mixed,in_order,stuck_at,16
RUN-002945,read_disturb_seq,1471823739,constrained,stress,0xd7477000,1024,all_zeros,0.473,0.29,wr_heavy,47.8,1024,1,180,40,4,fixed,random,streaming,in_order,none,256
RUN-002946,sequential_write_seq,1282271788,constrained,default,0x2f703000,64,random,0.439,0.59,balanced,13.3,1024,16,177,47,2,round_robin,sequential,mixed,in_order,bitflip,256
RUN-002947,read_disturb_seq,706713907,full_random,default,0x5a837000,256,checkerboard,0.635,0.44,erase_mixed,2.8,2048,5,164,44,2,round_robin,random,streaming,in_order,stuck_at,128
RUN-002948,garbage_collect_seq,2063396979,constrained,default,0x54cf3000,256,walking_ones,0.474,0.72,wr_heavy,29.1,2048,9,34,33,7,round_robin,hotspot,mixed,out_of_order,jitter,64
RUN-002949,power_cycle_seq,1500228813,full_random,corner,0x21790000,256,all_zeros,0.64,0.79,wr_heavy,30.9,512,4,91,32,7,fixed,random,oltp,in_order,none,32
RUN-002950,random_read_seq,238670517,constrained,corner,0xbe006000,1024,walking_ones,0.344,0.9,rd_heavy,11.6,4096,19,33,20,4,fixed,sequential,oltp,in_order,jitter,32
RUN-002951,mixed_rw_seq,1052905222,directed,stress,0x9c4b2000,256,random,0.699,0.42,erase_mixed,9.8,1024,8,203,43,6,round_robin,sequential,mixed,in_order,stuck_at,64
RUN-002952,garbage_collect_seq,1438823554,constrained,corner,0x41722000,1024,random,0.898,0.86,wr_heavy,22.9,1024,0,131,60,0,fixed,sequential,oltp,in_order,none,32
RUN-002953,sequential_write_seq,75043927,constrained,stress,0x42279000,256,random,0.66,0.13,balanced,15.1,1024,2,200,52,1,round_robin,strided,streaming,in_order,none,256
RUN-002954,read_disturb_seq,1399938991,constrained,stress,0x09009000,1024,random,0.617,0.54,wr_heavy,15.2,1024,4,39,22,4,weighted,hotspot,mixed,out_of_order,none,128
RUN-002955,random_read_seq,275342718,directed,default,0xeb2c2000,4096,checkerboard,0.715,0.16,rd_heavy,52.0,1024,13,137,39,3,round_robin,strided,oltp,out_of_order,none,512
RUN-002956,garbage_collect_seq,1330772019,constrained,default,0xf6a2f000,256,checkerboard,0.44,0.29,erase_mixed,50.2,512,12,71,14,7,weighted,random,oltp,in_order,bitflip,64
RUN-002957,garbage_collect_seq,118269393,full_random,stress,0x5ae23000,1024,all_zeros,0.392,0.69,rd_heavy,31.9,4096,1,96,52,7,fixed,sequential,streaming,in_order,none,64
RUN-002958,read_disturb_seq,2100261968,constrained,default,0x1a4a8000,64,random,0.845,0.8,balanced,52.5,1024,12,27,5,2,fixed,strided,mixed,in_order,none,64
RUN-002959,garbage_collect_seq,1586765344,directed,default,0xa7d64000,256,walking_ones,0.78,0.76,rd_heavy,6.8,512,11,38,46,0,fixed,sequential,mixed,in_order,bitflip,128
RUN-002960,power_cycle_seq,1639386899,constrained,stress,0xb7096000,1024,all_zeros,0.165,0.61,wr_heavy,5.1,1024,6,53,21,7,weighted,strided,streaming,out_of_order,bitflip,128
RUN-002961,random_read_seq,584606078,constrained,stress,0x33e3d000,256,random,0.419,0.13,wr_heavy,6.2,512,14,196,49,0,fixed,hotspot,mixed,out_of_order,jitter,32
RUN-002962,erase_suspend_seq,2055871211,constrained,default,0xe8fba000,1024,all_zeros,0.387,0.58,rd_heavy,14.9,2048,17,124,21,3,weighted,strided,streaming,in_order,none,512
RUN-002963,sequential_write_seq,1308216120,constrained,default,0x25016000,1024,random,0.688,0.16,balanced,5.8,1024,11,89,19,6,fixed,sequential,oltp,out_of_order,none,256
RUN-002964,random_read_seq,1347217616,constrained,default,0x27df4000,64,random,0.914,0.38,erase_mixed,15.2,512,2,61,61,4,weighted,sequential,streaming,in_order,none,64
RUN-002965,mixed_rw_seq,1735684924,constrained,stress,0x55f75000,64,walking_ones,0.409,0.59,rd_heavy,7.3,1024,8,161,41,3,weighted,random,boot,out_of_order,none,1024
RUN-002966,random_read_seq,330282501,full_random,default,0x27e10000,1024,all_zeros,0.718,0.77,wr_heavy,21.5,2048,2,131,51,3,weighted,hotspot,streaming,in_order,none,128
RUN-002967,power_cycle_seq,1137596362,directed,corner,0xe0cea000,256,random,0.316,0.48,wr_heavy,3.5,1024,15,23,51,6,weighted,random,mixed,out_of_order,stuck_at,16
RUN-002968,garbage_collect_seq,1468587394,constrained,default,0xefe3b000,4096,walking_ones,0.263,0.32,balanced,3.9,512,14,57,56,3,weighted,random,streaming,in_order,jitter,128
