run_id,host,os_release,simulator,simulator_version,cpu_model,cpu_cores_allocated,cpu_util_avg_pct,cpu_util_peak_pct,mem_util_avg_pct,peak_mem_mb,disk_io_mb,wall_time_s,cpu_time_s,license_wait_s,sim_perf_cycles_per_sec,temperature_c,voltage_mv,power_mode,power_w,grid_queue
RUN-003340,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,71.8,75.9,19.9,2227.1,217.8,14.1,17.68,2.54,27427540.6,78.5,1112.5,low_power,2.94,normal
RUN-003341,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,8,54.5,73.4,54.0,2652.2,336.3,32.07,40.87,22.33,74714925.4,46.5,1179.1,nominal,2.16,short
RUN-003342,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,76.4,97.9,37.1,2798.6,210.6,12.25,9.75,1.48,5343080.2,38.2,1179.0,nominal,3.44,long
RUN-003343,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,8,89.7,100.0,51.4,2371.6,463.8,3.54,3.91,7.1,701571.8,60.8,1173.4,nominal,3.76,normal
RUN-003344,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,4,61.1,86.2,60.4,1926.2,319.8,7.19,9.85,1.3,6082091.9,36.3,1169.9,nominal,5.9,normal
RUN-003345,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,47.9,61.6,35.9,4544.9,192.2,34.6,47.44,5.07,57302912.7,53.8,1165.0,low_power,4.94,long
RUN-003346,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,82.8,93.0,54.6,1084.7,233.6,13.64,15.5,1.53,7623962.5,46.7,1210.0,low_power,1.93,normal
RUN-003347,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,94.2,100.0,67.8,3223.8,146.9,7.34,7.77,0.81,341666.6,63.6,1082.6,turbo,6.05,normal
RUN-003348,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,70.8,96.6,37.0,2715.8,232.4,19.03,26.2,6.71,1224075.6,56.3,1205.9,nominal,2.26,short
RUN-003349,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,40.9,69.4,50.6,3244.6,315.6,8.41,9.13,2.2,2603411.8,68.5,1161.0,turbo,7.03,normal
RUN-003350,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,50.8,65.1,51.5,5304.8,181.2,9.43,11.94,4.44,447817.4,64.8,1156.8,nominal,2.09,long
RUN-003351,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,37.9,58.5,33.1,3596.6,453.0,5.27,8.0,23.15,45576561.1,54.3,1202.3,nominal,4.79,normal
RUN-003352,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,67.2,81.8,25.4,4234.5,151.3,46.86,47.55,1.59,42646801.9,64.2,1163.5,nominal,4.24,long
RUN-003353,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,78.2,93.6,47.1,3122.7,440.4,17.68,21.82,12.29,7309743.6,69.7,1091.2,turbo,5.27,short
RUN-003354,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,43.9,72.6,40.5,4095.9,135.6,23.76,24.16,1.06,2101748.9,56.3,1090.5,low_power,4.58,normal
RUN-003355,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,83.7,94.6,50.5,1967.8,344.3,14.95,15.85,9.99,860833.0,59.0,1156.5,low_power,5.38,short
RUN-003356,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,85.5,92.6,34.8,2791.9,228.6,16.88,15.39,16.24,6668192.0,61.8,1150.0,nominal,4.55,long
RUN-003357,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,51.4,59.1,34.7,400.0,139.9,20.28,22.45,14.31,876613.7,29.1,1156.4,low_power,5.36,normal
RUN-003358,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,8,69.6,98.5,42.1,1668.1,335.0,7.15,9.32,2.54,1862628.7,50.5,1175.7,low_power,3.2,short
RUN-003359,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,72.5,86.0,27.7,1968.3,121.6,25.38,23.51,14.2,836977.7,64.8,1154.8,nominal,6.24,normal
RUN-003360,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,64.2,91.7,59.5,2616.6,360.9,2.45,2.21,2.94,2555717.6,53.9,1136.2,turbo,6.2,long
RUN-003361,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,1,65.3,72.2,44.3,2488.8,387.0,12.9,9.07,1.38,4697239.4,72.9,1079.4,turbo,6.23,long
RUN-003362,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,60.4,81.7,42.1,3795.5,200.3,6.41,7.48,10.47,12356402.0,48.6,1176.0,low_power,4.01,normal
RUN-003363,farm-node-02,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,76.3,93.4,48.1,2678.9,480.0,11.62,14.23,4.11,678838.9,66.8,1250.0,turbo,4.74,short
RUN-003364,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,60.1,76.4,44.2,2903.1,268.5,3.98,6.22,20.56,9374848.2,59.5,1160.9,low_power,5.75,normal
RUN-003365,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,49.3,63.7,35.9,3064.2,161.8,26.64,32.17,0.07,1642209.1,35.4,1095.2,nominal,4.76,short
RUN-003366,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,74.5,85.3,48.9,1139.3,176.6,21.26,27.71,4.85,747323.0,54.5,1136.6,low_power,3.0,short
RUN-003367,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,8,67.2,76.1,30.1,2582.3,275.4,13.56,11.61,18.26,2754793.7,62.8,1201.1,nominal,4.09,normal
RUN-003368,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,49.7,57.5,38.7,2716.9,157.4,26.89,26.72,12.47,424363.8,39.8,1133.2,nominal,3.86,short
RUN-003369,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,55.2,67.5,68.4,3188.0,34.0,9.27,6.57,1.65,10644557.5,57.7,1188.8,nominal,4.5,long
RUN-003370,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,2,76.8,80.0,58.6,1360.9,197.6,3.06,3.04,7.15,1109345.8,63.3,1152.7,nominal,4.14,normal
RUN-003371,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,2,88.8,100.0,46.3,2132.0,367.7,5.68,5.27,4.19,5130484.5,77.8,1118.9,low_power,2.17,short
RUN-003372,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,59.0,68.7,51.8,2014.4,319.8,15.99,19.62,0.84,217758.9,39.4,1211.9,low_power,4.55,normal
RUN-003373,farm-node-01,rhel8.8,Questa,2023.4,EPYC-9354,8,77.2,84.3,46.9,3571.2,456.2,26.87,20.23,6.13,94391.2,33.3,1195.9,low_power,5.58,long
RUN-003374,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,8,97.4,100.0,60.0,2775.1,433.1,28.88,45.88,1.81,1074303.3,55.5,1149.1,nominal,4.79,short
RUN-003375,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,8,83.6,99.9,55.0,2901.0,186.1,28.75,43.94,10.76,68541401.9,80.4,1250.0,turbo,5.64,short
RUN-003376,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,55.2,69.7,51.4,1579.3,243.4,17.94,15.13,11.31,5777806.1,60.1,1136.3,nominal,5.47,long
RUN-003377,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,73.2,85.3,54.8,2092.2,440.0,8.67,9.15,3.96,115340.3,59.4,1133.7,nominal,3.91,short
RUN-003378,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,46.4,63.9,52.4,2738.0,206.1,28.56,37.84,36.22,341198.1,69.6,1154.8,nominal,2.49,short
RUN-003379,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,59.0,79.9,36.8,3298.5,146.1,24.55,19.32,8.62,1995032.0,43.8,1183.8,nominal,5.08,normal
RUN-003380,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,37.5,52.0,54.3,2346.8,538.3,24.99,21.74,1.34,92202.4,68.8,1196.6,turbo,3.38,long
RUN-003381,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,4,63.2,68.8,46.2,3199.3,286.0,23.4,36.4,1.05,28839499.4,64.1,1146.2,turbo,7.42,normal
RUN-003382,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,4,71.5,95.5,62.2,2496.7,262.2,12.12,17.31,32.48,108965.4,48.7,1112.4,nominal,4.18,short
RUN-003383,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,42.2,66.8,42.1,3692.9,326.7,26.17,36.12,3.53,726701.8,74.5,1164.6,turbo,4.82,long
RUN-003384,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,54.8,69.2,59.6,3745.0,64.1,24.8,36.48,13.58,874078.1,66.7,1180.0,nominal,4.65,long
RUN-003385,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,52.7,72.5,55.6,740.2,331.4,10.34,14.62,15.16,225599.2,51.8,1160.3,nominal,5.52,long
RUN-003386,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,63.8,72.4,45.5,3258.9,451.5,18.58,27.58,18.46,9672743.8,95.7,1127.3,turbo,5.36,long
RUN-003387,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,78.5,92.8,33.0,2696.6,337.7,22.42,28.0,0.33,731233.1,85.7,1169.2,nominal,3.99,normal
RUN-003388,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,4,56.2,69.5,42.5,2854.5,208.0,29.77,36.81,4.93,95488.2,61.6,1216.3,turbo,6.51,normal
RUN-003389,farm-node-19,rhel8.8,Questa,2023.4,EPYC-7763,1,34.2,59.5,25.5,4061.4,376.5,4.49,3.65,0.76,2748268.2,59.4,1138.6,low_power,3.28,normal
RUN-003390,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,53.9,63.4,25.4,3042.5,311.8,22.91,31.75,1.88,484164.0,67.7,1102.9,turbo,4.64,short
RUN-003391,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,73.4,77.1,67.5,2288.1,100.9,19.05,19.78,5.35,3871079.9,78.0,1200.9,nominal,4.59,short
RUN-003392,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,58.0,83.3,50.7,2890.8,412.4,19.99,16.03,7.18,319610.5,53.9,1183.1,nominal,3.94,long
RUN-003393,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,57.3,68.0,70.6,2738.6,5.0,19.07,26.21,2.14,1353884.7,59.6,1129.3,nominal,3.96,short
RUN-003394,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,70.6,81.5,53.4,1291.3,355.3,25.95,36.93,9.66,695421.2,90.5,1167.2,turbo,7.1,normal
RUN-003395,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,58.4,75.3,39.0,3514.0,241.2,28.82,38.38,12.25,79190.5,58.2,1197.0,nominal,5.01,short
RUN-003396,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,66.0,78.4,20.2,2637.1,346.5,19.51,22.7,0.18,1306515.4,75.0,1136.2,turbo,5.81,normal
RUN-003397,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,64.9,70.1,51.7,2976.9,530.8,23.31,26.14,3.58,442921.1,45.4,1115.2,nominal,4.31,normal
RUN-003398,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,41.8,56.0,43.9,2131.2,439.6,18.87,28.45,41.51,594056.9,25.0,1129.2,nominal,5.0,long
RUN-003399,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,61.4,89.1,34.3,3038.9,399.4,16.58,22.36,9.52,227653.6,69.8,1174.6,nominal,3.84,normal
RUN-003400,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,65.2,88.9,47.4,4921.2,164.3,38.92,46.52,10.7,50893536.3,62.4,1231.7,nominal,1.88,normal
RUN-003401,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,65.7,93.5,48.6,4328.7,604.0,22.52,27.67,2.15,44405.0,62.8,1177.9,nominal,6.79,normal
RUN-003402,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,2,36.9,48.2,28.4,4051.9,218.2,9.05,11.31,2.16,119874.8,52.7,1165.4,turbo,7.06,long
RUN-003403,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,62.8,79.2,68.6,2673.9,389.6,7.34,8.19,10.47,5491034.6,51.7,1120.3,turbo,7.25,long
RUN-003404,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,52.6,78.3,45.3,3489.8,166.7,13.48,11.17,0.15,5005982.6,67.5,1215.8,low_power,5.34,short
RUN-003405,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,2,71.5,98.9,80.0,4031.8,336.0,19.03,25.95,14.22,210035.7,88.3,1169.8,turbo,4.51,normal
RUN-003406,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,4,64.4,73.8,40.4,3581.9,479.9,9.05,8.76,6.58,519118.3,94.2,1122.7,turbo,6.79,normal
RUN-003407,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,8,71.6,87.0,24.8,2576.4,597.9,12.59,9.48,14.12,318667.9,56.1,1250.0,nominal,4.48,short
RUN-003408,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,63.2,81.8,48.5,2139.4,227.8,22.41,31.67,9.54,296466.8,74.9,1105.9,nominal,4.61,long
RUN-003409,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,2,66.6,79.8,46.5,1952.0,604.4,2.75,4.2,3.29,7634932.0,73.5,1109.9,nominal,4.77,normal
RUN-003410,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,69.9,94.5,63.4,3455.9,521.6,21.99,31.13,13.21,603905.0,63.4,1115.1,nominal,3.95,long
RUN-003411,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,8,75.8,91.5,41.7,2689.1,272.7,4.43,4.14,4.14,10798196.2,65.1,1197.5,nominal,4.44,normal
RUN-003412,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,8,85.4,100.0,40.4,4057.2,285.2,27.71,23.43,0.16,725140.2,55.4,1112.7,turbo,5.94,short
RUN-003413,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,51.1,77.5,39.6,963.1,406.0,12.02,13.56,15.76,242747.1,65.8,1180.9,nominal,2.25,short
RUN-003414,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,8,74.3,85.7,67.5,2785.1,139.7,34.2,50.48,11.01,15201063.6,74.6,1131.1,low_power,4.21,long
RUN-003415,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,92.0,100.0,35.7,2199.1,463.5,7.83,6.48,4.74,24316398.5,64.4,1195.1,turbo,6.27,normal
RUN-003416,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,40.2,67.3,64.0,3487.8,445.2,13.02,12.02,3.39,2588993.9,58.0,1152.2,turbo,7.66,short
RUN-003417,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,8,69.1,82.9,69.2,2585.8,603.9,28.67,31.99,7.67,101199.3,59.4,1159.0,nominal,4.57,normal
RUN-003418,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,71.8,76.2,38.0,4655.7,202.0,16.24,17.39,5.54,6460497.5,53.4,1119.3,low_power,3.31,normal
RUN-003419,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,50.3,68.2,54.7,2779.2,401.3,5.63,8.44,2.73,1682678.9,72.2,1151.4,nominal,2.59,normal
RUN-003420,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,51.4,77.4,54.8,2827.5,289.4,14.13,11.46,22.63,3487421.2,53.8,1224.1,nominal,2.5,long
RUN-003421,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,60.6,85.1,68.3,1488.4,347.7,9.9,10.13,7.9,4424301.6,45.8,1149.4,turbo,6.91,normal
RUN-003422,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,49.0,76.9,50.4,3082.5,522.8,12.85,13.72,6.13,1400145.8,37.6,1117.1,low_power,3.8,long
RUN-003423,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,68.1,89.2,41.2,2549.9,199.8,13.91,15.4,3.06,46655.6,40.1,1147.9,low_power,2.33,long
RUN-003424,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,82.6,96.1,55.9,3214.7,254.9,12.63,17.48,16.35,8246396.8,81.6,1155.4,turbo,6.48,normal
RUN-003425,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,62.4,84.6,48.3,2478.9,425.3,23.97,32.66,1.59,4992057.9,58.0,1164.7,turbo,5.54,short
RUN-003426,farm-node-02,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,46.6,63.5,38.6,2533.2,253.0,8.66,12.23,0.77,4819845.2,46.4,1162.8,low_power,2.39,long
RUN-003427,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,44.9,59.3,40.4,2646.5,121.9,21.92,30.9,1.91,408504.2,75.1,1118.8,nominal,4.81,short
RUN-003428,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,2,63.1,85.3,69.8,3253.7,272.8,19.5,25.07,1.73,422986.7,69.2,1147.8,nominal,3.17,short
RUN-003429,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,92.5,97.4,58.6,3099.9,571.1,25.35,33.53,16.25,10084560.2,57.3,1110.9,nominal,5.01,long
RUN-003430,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,8,75.2,80.0,43.6,2222.1,495.6,18.19,25.61,2.03,1084033.6,67.7,1224.2,turbo,5.81,long
RUN-003431,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,2,59.5,87.7,43.4,1759.2,443.2,3.11,4.34,18.67,1957448.2,36.6,1112.0,nominal,3.18,short
RUN-003432,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,59.1,65.0,63.7,2535.7,80.9,8.46,6.08,7.49,1088451.4,62.1,1189.7,nominal,5.22,short
RUN-003433,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,4,63.9,69.7,51.7,4488.4,283.5,21.67,16.5,6.38,90954643.6,70.4,1212.1,nominal,2.49,short
RUN-003434,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,74.3,92.9,68.6,3020.3,163.5,25.45,24.98,0.6,740942.1,62.0,1196.3,nominal,5.35,normal
RUN-003435,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,45.8,55.4,40.2,2247.8,110.5,4.73,3.76,5.8,1860119.0,39.7,1112.3,low_power,4.2,long
RUN-003436,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,52.0,77.8,48.4,3717.3,470.9,13.76,20.0,3.57,2560811.6,64.6,1125.3,low_power,4.43,normal
RUN-003437,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,57.3,67.1,26.6,3014.7,90.7,7.28,7.02,4.54,8727231.0,50.7,1217.1,low_power,5.19,long
RUN-003438,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,64.8,79.5,32.1,3185.9,325.7,21.58,16.02,8.79,2416742.7,74.4,1158.0,turbo,6.3,short
RUN-003439,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,56.5,86.1,45.4,987.8,265.2,30.29,37.23,9.9,2922741.0,82.3,1090.8,turbo,7.65,short
RUN-003440,farm-node-02,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,64.8,84.5,64.9,3970.3,256.6,26.76,22.92,19.65,89323760.8,53.7,1130.1,turbo,9.77,normal
RUN-003441,farm-node-19,rhel8.8,Questa,2023.4,EPYC-7763,8,70.7,98.7,62.4,1526.1,465.3,9.55,14.16,0.22,820142.2,70.3,1123.1,nominal,2.98,long
RUN-003442,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,57.9,68.9,38.7,3981.0,304.4,5.11,3.97,22.67,624116.4,42.8,1234.0,low_power,5.35,normal
RUN-003443,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,45.7,68.2,54.4,1066.3,238.4,25.21,18.23,13.28,92640.3,65.9,1156.9,nominal,5.4,short
RUN-003444,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,31.5,37.1,28.1,4067.3,183.9,33.71,35.73,9.29,18081178.3,62.2,1133.0,nominal,4.71,short
RUN-003445,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,77.6,100.0,46.1,712.9,326.3,14.75,21.64,57.54,3043776.5,66.8,1212.7,nominal,5.54,normal
RUN-003446,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,2,51.1,68.7,53.6,2400.4,333.0,10.51,11.62,3.12,5103380.5,60.7,1152.8,nominal,4.4,short
RUN-003447,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,53.3,66.8,44.1,2023.6,324.6,4.83,4.07,4.22,165631.5,63.6,1183.1,nominal,4.48,short
RUN-003448,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,8,62.8,80.4,24.9,3107.6,385.8,3.59,4.81,5.58,2906622.6,53.7,1221.1,turbo,6.21,short
RUN-003449,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,61.0,85.3,60.4,3103.4,461.2,2.97,3.02,0.37,4175003.0,64.8,1114.5,nominal,3.56,long
RUN-003450,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,55.0,80.7,38.9,3468.9,353.7,12.68,16.84,16.14,350288.1,35.0,1197.4,low_power,3.05,short
RUN-003451,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,1,45.7,57.2,35.3,4958.3,278.3,28.58,43.04,0.47,6766768.4,58.2,1125.5,nominal,2.48,long
RUN-003452,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,72.1,76.4,27.3,2549.2,361.7,15.89,23.3,50.45,3156415.8,46.7,1087.1,turbo,6.7,normal
RUN-003453,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,60.2,87.1,55.9,3771.3,408.8,30.24,23.95,11.4,635716.1,63.5,1084.2,nominal,4.88,long
RUN-003454,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,73.6,100.0,61.4,2679.7,278.8,11.58,14.59,0.01,671542.1,55.3,1138.7,nominal,4.74,normal
RUN-003455,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,28.6,50.7,62.0,1590.0,323.5,19.51,13.74,8.06,984136.6,64.5,1194.3,nominal,4.29,normal
RUN-003456,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,8,67.8,94.3,38.8,2368.6,202.6,8.45,7.45,4.0,1688460.9,32.6,1140.0,nominal,6.31,short
RUN-003457,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,90.2,100.0,26.9,1548.9,300.0,18.79,27.91,7.66,186633.4,98.0,1156.1,nominal,4.43,normal
RUN-003458,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,8,61.2,89.9,31.6,4070.9,526.3,13.31,17.16,14.07,9147349.5,55.5,1231.1,low_power,5.09,normal
RUN-003459,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,4,98.3,100.0,12.0,4819.9,622.2,24.44,38.24,0.26,96302448.4,68.6,1147.9,low_power,4.39,normal
RUN-003460,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,8,67.5,91.4,28.1,3043.7,355.7,18.3,24.2,8.31,4535257.4,63.4,1212.7,nominal,3.75,normal
RUN-003461,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,58.0,74.8,48.2,3471.5,514.4,6.47,10.2,7.83,436784.5,51.4,1156.5,low_power,3.49,long
RUN-003462,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,75.8,94.0,33.2,3631.7,363.9,19.83,24.66,17.23,1413980.6,84.6,1189.1,turbo,7.38,long
RUN-003463,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,66.8,77.4,64.3,4047.4,224.2,12.32,18.81,1.06,204488.8,82.6,1119.5,turbo,7.51,short
RUN-003464,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,62.5,84.1,37.2,2921.0,583.8,16.14,14.68,4.46,2448534.1,62.9,1083.6,turbo,5.78,long
RUN-003465,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,84.3,96.8,48.1,990.2,343.8,11.4,17.92,0.42,1314980.0,73.5,1200.0,nominal,4.18,short
RUN-003466,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,8,53.9,69.5,57.7,2847.9,113.6,26.63,21.52,20.51,6674060.0,63.9,1179.4,nominal,4.82,long
RUN-003467,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,51.3,71.4,48.2,2627.9,287.3,28.93,38.43,0.46,874066.1,57.8,1157.3,low_power,5.06,short
RUN-003468,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,43.1,50.0,44.6,1890.7,436.2,27.4,34.73,2.0,182027.4,52.0,1213.6,nominal,4.75,normal
RUN-003469,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,8,71.9,92.6,57.0,2617.1,183.9,13.36,9.61,0.66,3726667.4,80.5,1139.2,nominal,4.03,normal
RUN-003470,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,66.8,71.6,51.8,1599.3,255.8,30.23,35.16,14.54,245888.3,25.0,1161.8,nominal,5.05,short
RUN-003471,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,75.6,86.4,56.0,2572.6,312.7,25.9,27.83,0.74,611756.6,58.0,1114.4,nominal,3.56,normal
RUN-003472,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,68.6,77.5,48.7,2171.2,226.7,20.87,24.43,6.22,2952669.1,62.1,1050.0,nominal,3.31,normal
RUN-003473,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,57.2,65.2,32.2,1241.5,351.4,12.6,11.2,0.73,1808841.3,87.5,1182.7,turbo,6.8,long
RUN-003474,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,57.2,60.6,47.5,4349.1,271.2,8.47,13.33,0.93,11744902.4,98.0,1218.5,nominal,4.51,long
RUN-003475,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,68.6,79.7,38.6,1639.9,232.9,5.76,6.39,0.34,34444583.2,33.4,1168.9,turbo,7.19,short
