simulation_id,host,os_release,simulator,simulator_version,cpu_model,cpu_cores_allocated,cpu_util_avg_pct,cpu_util_peak_pct,mem_util_avg_pct,peak_mem_mb,disk_io_mb,wall_time_s,cpu_time_s,license_wait_s,sim_perf_cycles_per_sec,temperature_c,voltage_mv,power_mode,power_w,grid_queue
RUN-002210,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,89.2,100.0,63.4,2216.8,335.8,28.14,26.42,3.14,67441.7,87.2,1167.2,nominal,3.46,normal
RUN-002211,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,43.5,58.7,43.1,1986.4,638.6,8.25,10.23,2.89,439093.3,63.2,1143.2,nominal,3.28,short
RUN-002212,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,47.0,54.0,33.7,3285.1,5.0,32.93,24.24,14.19,535590.2,34.4,1089.3,nominal,4.37,normal
RUN-002213,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,3,55.4,59.1,62.6,2912.5,102.4,15.02,21.29,13.06,1121167.3,50.1,1089.0,nominal,5.41,long
RUN-002214,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,63.1,87.2,53.0,1902.9,405.0,30.32,35.8,20.97,1353356.9,70.1,1125.8,nominal,6.23,long
RUN-002215,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,40.5,62.8,48.8,4906.9,386.5,31.34,40.0,3.21,2261990.5,45.8,1087.6,low_power,3.11,long
RUN-002216,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,63.8,78.3,46.0,3847.1,235.5,29.17,38.72,0.26,1369097.0,59.8,1134.1,low_power,4.65,normal
RUN-002217,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,69.0,79.4,64.1,2778.4,513.1,13.91,16.82,6.05,99640.5,46.3,1117.2,nominal,5.73,long
RUN-002218,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,80.0,86.1,44.5,3801.9,442.3,26.1,31.75,9.21,204660.1,49.6,1093.7,turbo,6.59,short
RUN-002219,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,79.9,100.0,46.7,3795.7,396.2,10.45,9.85,1.43,1909421.7,35.7,1199.3,turbo,5.53,short
RUN-002220,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,58.2,77.8,37.6,2602.7,223.3,16.54,12.6,0.79,95255.4,73.6,1163.8,nominal,4.63,long
RUN-002221,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,54.0,69.1,66.4,4200.6,101.2,4.7,6.62,2.35,480496.2,30.7,1178.4,turbo,7.39,normal
RUN-002222,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,4,36.0,47.5,45.4,990.9,241.8,27.32,42.64,7.97,90061.0,76.5,1121.9,nominal,3.47,short
RUN-002223,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,63.0,70.6,77.9,2835.5,316.3,11.97,11.63,16.96,655734.6,46.8,1105.5,low_power,6.06,normal
RUN-002224,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,47.4,77.0,32.4,3560.2,160.6,22.53,16.46,24.18,80124.2,32.3,1117.3,nominal,5.31,normal
RUN-002225,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,4,77.5,84.5,59.8,3549.4,293.0,5.94,9.17,11.4,1099666.0,78.3,1115.3,low_power,4.43,long
RUN-002226,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,42.8,55.9,56.1,3691.7,287.1,31.27,42.25,2.27,316403.2,61.7,1059.5,nominal,3.38,short
RUN-002227,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,44.7,48.6,60.4,3879.6,486.3,24.03,19.36,19.55,94606.9,57.3,1058.7,low_power,2.34,long
RUN-002228,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,49.3,57.4,28.9,2093.8,291.3,15.19,19.23,3.6,179095.3,53.0,1064.4,nominal,4.5,long
RUN-002229,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,60.2,84.5,63.6,1474.5,294.8,24.92,18.4,4.69,1831465.5,46.1,1124.0,nominal,4.76,short
RUN-002230,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,3,73.5,76.8,54.1,3317.7,333.0,8.97,8.34,2.39,1595340.2,71.6,1145.4,low_power,1.69,short
RUN-002231,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,47.6,62.2,49.2,2502.1,353.2,12.65,12.75,3.7,838766.3,37.2,1103.0,nominal,4.8,long
RUN-002232,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,38.5,61.2,51.3,3797.1,423.9,17.34,18.28,12.99,230443.0,63.3,1150.7,nominal,4.29,short
RUN-002233,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,1,45.7,51.3,33.0,3155.1,318.6,28.97,37.32,10.51,516092.6,45.4,1061.1,nominal,3.55,short
RUN-002234,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,3,57.9,72.1,58.8,2492.2,327.6,19.23,30.17,18.82,1395371.9,69.0,1151.6,nominal,5.62,normal
RUN-002235,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,64.3,82.8,58.4,2427.2,332.7,5.13,4.01,2.24,1129549.3,51.3,1121.5,low_power,2.9,short
RUN-002236,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,1,54.0,65.0,47.8,2654.9,346.1,29.89,23.96,19.48,402238.7,72.1,1125.8,low_power,3.29,short
RUN-002237,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,43.9,57.0,60.4,2755.2,295.5,17.27,18.43,30.89,1662598.9,66.8,1191.2,low_power,3.95,normal
RUN-002238,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,61.4,71.4,35.2,2748.1,141.7,4.78,7.45,8.5,1575028.5,70.0,1090.5,nominal,6.09,normal
RUN-002239,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,4,80.1,100.0,34.0,3766.5,392.4,11.69,8.88,28.15,397000.8,74.8,1075.4,nominal,2.74,short
RUN-002240,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,59.0,74.4,37.4,4069.2,91.0,20.72,21.39,9.5,95486.8,71.6,1110.1,nominal,2.87,normal
RUN-002241,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,4,35.5,43.8,23.6,2067.3,548.9,16.32,19.92,3.71,4560158.5,64.7,1112.0,nominal,4.55,long
RUN-002242,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,3,57.1,63.0,35.2,2743.0,355.5,22.38,27.43,8.98,1699276.6,63.9,1149.8,turbo,9.13,normal
RUN-002243,farm-node-19,rhel8.8,Questa,2023.4,EPYC-7763,4,65.8,72.8,37.4,2402.6,353.8,32.1,33.8,0.94,392122.2,38.9,1130.0,nominal,1.63,short
RUN-002244,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,67.5,90.9,78.8,1801.1,388.7,31.26,28.5,2.07,184572.3,47.7,1079.9,nominal,5.68,short
RUN-002245,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,38.3,41.4,50.8,3201.8,278.7,5.92,6.02,10.03,493596.1,95.0,1144.6,turbo,6.8,long
RUN-002246,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,37.2,46.3,50.4,3492.7,317.8,11.11,7.86,5.8,2363489.2,67.5,1085.0,turbo,7.07,short
RUN-002247,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,75.3,92.0,65.7,2712.2,224.8,7.45,6.3,14.27,806747.8,49.5,1097.9,nominal,2.1,normal
RUN-002248,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,3,73.0,100.0,52.2,3045.3,124.9,21.54,24.44,5.29,26056.5,74.0,1073.2,nominal,4.86,long
RUN-002249,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,64.4,70.5,32.8,1242.7,195.5,3.86,4.94,11.5,1106273.1,58.2,1127.0,low_power,4.65,short
RUN-002250,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,1,56.0,59.2,44.6,1856.9,342.0,19.78,24.45,23.4,3965294.9,38.0,1102.6,nominal,4.25,short
RUN-002251,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,3,84.8,100.0,51.4,3306.6,273.9,3.89,4.84,14.05,1787035.7,67.9,1072.8,nominal,3.87,long
RUN-002252,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,65.2,70.6,40.3,2733.0,385.9,3.34,2.79,8.02,1324780.2,70.1,1102.4,turbo,6.6,short
RUN-002253,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,77.8,97.7,39.9,1949.7,260.8,22.46,31.29,7.76,714751.0,47.7,1073.1,turbo,7.68,normal
RUN-002254,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,63.6,90.9,52.6,1693.5,372.4,17.24,18.9,10.39,918776.5,79.1,1149.9,nominal,6.63,normal
RUN-002255,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,51.8,75.2,40.1,3065.9,442.1,15.34,16.41,3.31,139633.9,59.0,1065.0,nominal,3.78,short
RUN-002256,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,2,79.0,90.6,35.6,2176.5,173.6,23.02,33.42,12.65,491257.1,68.5,1085.7,nominal,4.43,normal
RUN-002257,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,58.1,73.3,37.3,3675.4,224.9,22.84,27.66,17.14,875103.7,54.1,1083.8,nominal,4.38,normal
RUN-002258,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,3,44.9,73.4,52.8,4089.5,656.6,18.91,27.81,1.33,1057124.8,38.6,1123.9,turbo,7.88,normal
RUN-002259,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,4,68.8,95.5,33.4,3313.8,280.8,27.23,41.46,5.39,1596251.2,40.9,1143.0,nominal,3.22,short
RUN-002260,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,40.0,46.3,47.1,2755.9,396.2,2.88,2.52,0.77,1111239.9,67.4,1105.5,low_power,5.03,normal
RUN-002261,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,57.2,83.1,49.1,4247.5,332.9,30.17,38.82,0.51,127325.0,74.9,1088.5,nominal,5.02,normal
RUN-002262,farm-node-01,rhel8.8,Questa,2023.4,EPYC-9354,4,27.5,51.3,50.9,1782.9,408.2,12.83,12.6,4.46,260686.4,65.0,1068.0,nominal,4.46,long
RUN-002263,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,37.1,62.3,52.8,3472.9,324.3,31.79,24.37,10.12,1126623.6,44.7,1114.3,nominal,4.11,long
RUN-002264,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,35.4,57.8,32.1,3277.5,380.3,5.05,5.53,0.49,1397761.2,66.5,1116.7,nominal,5.8,normal
RUN-002265,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,3,60.5,81.1,39.7,2494.0,341.6,8.39,11.34,7.58,1649219.7,67.4,1150.1,nominal,3.2,long
RUN-002266,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,3,94.9,100.0,51.4,3083.0,317.6,3.69,5.18,6.89,2188819.5,56.8,1154.9,nominal,3.43,long
RUN-002267,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,49.7,65.4,25.0,2965.1,383.5,21.39,16.88,4.87,595332.7,78.3,1161.5,turbo,7.04,normal
RUN-002268,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,3,51.0,75.3,35.4,3079.5,334.5,5.68,6.31,2.95,536036.4,51.4,1151.7,low_power,6.06,short
RUN-002269,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,42.2,49.2,55.3,4024.4,466.0,17.28,19.3,0.44,1165917.8,69.7,1153.5,nominal,4.55,short
RUN-002270,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,3,56.2,68.3,29.4,3532.3,372.2,8.64,11.52,9.48,3632469.8,72.4,1183.5,nominal,3.17,normal
RUN-002271,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,43.3,58.7,24.6,4126.6,222.4,25.82,38.09,3.6,1188716.2,60.4,1087.9,nominal,4.36,short
RUN-002272,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,56.0,62.6,60.3,2687.1,371.9,22.22,27.19,9.85,270073.9,39.7,1151.5,nominal,2.7,short
RUN-002273,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,45.3,56.9,30.1,3516.6,389.7,26.92,42.1,30.49,443351.0,42.0,1139.6,turbo,7.73,normal
RUN-002274,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,87.7,99.1,52.2,2427.3,300.0,25.0,19.41,9.77,167866.5,46.5,1112.5,nominal,3.61,long
RUN-002275,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,26.2,42.9,22.9,2947.3,371.9,22.42,31.55,10.28,1465662.6,70.0,1096.2,turbo,6.66,long
RUN-002276,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,3,73.2,78.7,57.6,3263.3,157.9,22.39,30.99,2.03,293000.1,44.8,1151.9,turbo,5.9,short
RUN-002277,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,64.1,72.4,53.7,2082.0,340.5,14.35,11.49,9.87,260622.0,73.8,1203.8,low_power,4.57,normal
RUN-002278,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,2,59.1,64.5,37.9,2924.8,518.8,25.02,20.88,9.72,238485.4,46.7,1109.1,low_power,4.48,normal
RUN-002279,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,60.6,66.9,29.8,2742.8,100.2,13.52,10.61,3.63,199453.4,69.9,1116.6,nominal,5.06,normal
RUN-002280,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,88.4,100.0,42.6,1222.3,219.6,30.02,35.71,3.63,402102.6,58.7,1086.8,nominal,4.09,short
RUN-002281,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,44.0,52.1,49.5,1390.3,269.1,19.14,28.92,6.82,189463.8,89.0,1133.6,low_power,4.16,long
RUN-002282,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,76.5,92.2,27.6,2339.2,405.9,3.39,4.01,1.75,273255.8,67.7,1052.7,low_power,5.06,normal
RUN-002283,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,3,60.5,88.7,51.7,1829.2,290.7,14.57,20.52,6.17,102416.7,68.7,1089.7,nominal,4.62,normal
RUN-002284,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,49.1,76.9,57.1,1900.4,296.4,9.82,8.15,0.28,498298.1,50.2,1110.1,nominal,4.35,short
RUN-002285,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,59.6,86.1,43.6,3429.5,303.1,27.6,21.43,0.52,446355.9,64.7,1201.2,nominal,4.16,normal
RUN-002286,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,65.7,83.9,31.8,2467.1,324.1,10.27,15.65,17.45,1237114.0,49.8,1095.5,nominal,5.21,long
RUN-002287,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,74.1,97.8,39.6,3332.4,362.7,27.51,23.87,19.07,600638.6,71.2,1142.8,low_power,3.94,long
RUN-002288,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,80.9,97.7,50.9,3282.2,525.2,25.69,37.54,10.38,78647.5,46.6,1042.4,low_power,2.14,short
RUN-002289,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,1,74.4,94.9,11.9,3326.8,415.8,20.7,22.43,4.78,242351.2,69.0,1114.6,nominal,5.94,short
RUN-002290,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,65.0,70.0,34.7,2389.1,354.1,20.97,22.54,9.52,433910.0,61.7,1094.7,turbo,6.08,long
RUN-002291,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,56.7,84.3,31.4,3892.3,328.2,12.53,9.12,7.24,96577.0,79.0,1121.1,nominal,4.35,short
RUN-002292,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,1,68.1,82.7,44.1,2743.0,614.6,28.65,45.32,1.26,519565.3,59.3,1112.2,nominal,4.69,long
RUN-002293,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,66.2,74.5,60.6,1034.5,260.3,24.97,29.62,1.26,59075.1,56.4,1157.5,turbo,8.25,normal
RUN-002294,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,62.2,84.9,76.3,3618.8,571.8,14.83,13.75,15.37,196485.8,69.8,1110.4,nominal,5.21,long
RUN-002295,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,73.4,99.5,67.9,1821.7,360.8,16.16,16.3,4.97,1183224.9,65.2,1068.5,nominal,5.13,long
RUN-002296,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,3,87.0,100.0,57.8,2136.2,121.5,7.83,10.54,1.6,2033496.9,35.2,1113.5,low_power,2.78,long
RUN-002297,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,3,45.5,48.6,55.9,2818.0,263.8,30.71,40.96,6.6,724887.3,52.8,1137.3,nominal,5.48,normal
RUN-002298,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,58.2,74.3,40.7,4536.4,233.9,19.58,29.37,7.61,247283.5,35.1,1151.8,nominal,1.72,normal
RUN-002299,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,4,60.7,89.9,46.1,2354.8,317.8,12.19,15.42,25.65,1070179.2,58.8,1126.0,nominal,4.75,normal
RUN-002300,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,1,45.1,48.2,46.4,2864.9,423.8,21.25,15.37,18.9,164132.1,30.6,1140.4,nominal,2.57,short
RUN-002301,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,3,35.1,45.0,54.7,3014.3,427.3,21.75,16.91,11.47,1437412.1,46.8,1080.0,nominal,4.27,short
RUN-002302,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,3,35.2,43.1,53.4,2525.2,127.6,24.11,38.08,10.12,1043027.8,66.4,1093.6,turbo,7.8,long
RUN-002303,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,45.5,63.6,47.0,3832.6,301.4,17.82,14.89,16.24,334412.0,60.3,1157.9,nominal,4.13,long
RUN-002304,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,50.6,54.4,68.8,2952.7,523.5,21.9,34.53,0.36,384475.9,57.9,1134.6,nominal,5.04,short
RUN-002305,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,3,64.1,87.4,52.0,2102.3,128.6,13.98,10.71,1.69,278174.8,30.1,1082.4,nominal,3.22,long
RUN-002306,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,85.0,100.0,46.0,2191.1,208.3,7.37,8.44,34.7,508787.7,37.1,1158.1,nominal,3.69,short
RUN-002307,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,47.8,54.3,50.8,3217.6,467.2,31.74,35.06,5.12,848680.6,62.9,1057.4,low_power,4.93,short
RUN-002308,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,3,52.7,70.0,42.0,3286.8,51.7,19.44,23.84,25.69,465901.5,66.4,1147.9,low_power,5.04,short
RUN-002309,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,4,37.8,59.1,40.0,2409.6,546.6,8.43,12.27,3.47,8261624.1,42.6,1144.5,nominal,3.57,normal
RUN-002310,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,3,87.4,100.0,43.2,2599.0,231.7,30.33,27.48,19.16,452876.3,50.7,1162.5,turbo,4.22,long
RUN-002311,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,68.4,89.4,45.8,1505.3,324.4,23.8,22.96,3.62,488912.1,74.1,1161.7,low_power,4.94,long
RUN-002312,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,2,67.9,97.0,37.2,1623.4,213.9,24.83,35.02,1.58,256935.6,86.2,1116.8,low_power,5.16,long
RUN-002313,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,72.7,88.3,61.3,2512.7,94.3,23.89,30.98,11.11,460599.2,57.9,1052.5,nominal,3.83,long
RUN-002314,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,81.9,86.5,52.6,2689.2,443.5,28.27,37.08,22.04,22342.8,70.4,1168.7,nominal,4.62,normal
RUN-002315,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,68.0,81.2,51.2,3341.1,123.2,19.78,20.03,2.28,32386.7,54.3,1161.7,nominal,5.58,long
RUN-002316,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,70.7,81.4,34.8,1835.7,494.7,27.69,39.95,1.47,460372.5,59.4,1174.8,nominal,5.58,long
RUN-002317,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,3,56.2,68.3,50.4,2729.0,330.7,33.12,37.18,3.9,204417.1,42.0,1155.9,turbo,7.62,short
RUN-002318,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,2,82.4,97.4,43.3,1939.2,544.0,14.29,19.27,9.14,311196.5,50.3,1100.0,nominal,3.5,normal
RUN-002319,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,64.7,91.9,46.7,2189.8,438.7,25.63,30.29,9.23,226722.9,82.5,1094.7,nominal,5.62,normal
RUN-002320,farm-node-01,rhel8.8,Questa,2023.4,EPYC-9354,3,63.8,80.3,42.7,2798.8,102.2,29.21,25.4,5.71,1135937.3,53.5,1095.3,nominal,5.95,long
RUN-002321,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,74.4,100.0,54.9,3134.5,349.5,35.65,56.17,16.77,513811.1,68.4,1102.2,nominal,5.56,short
RUN-002322,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,3,80.7,87.6,57.5,3341.8,272.1,3.4,4.97,0.22,1343462.1,64.7,1140.3,turbo,8.17,short
RUN-002323,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,4,57.2,69.8,36.5,1962.2,571.8,16.87,21.57,1.93,3202623.1,66.5,1135.8,nominal,3.85,normal
RUN-002324,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,83.9,100.0,26.0,3616.9,167.3,27.65,34.23,16.81,600292.5,72.5,1179.3,nominal,2.45,normal
RUN-002325,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,43.7,56.6,42.3,2326.9,397.6,7.8,6.9,4.36,719066.8,83.4,1135.4,nominal,3.9,long
RUN-002326,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,77.2,93.1,43.8,1597.3,624.9,29.14,43.01,6.9,1130239.7,54.4,1100.1,nominal,3.54,normal
RUN-002327,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,78.9,86.9,53.7,2940.1,113.0,16.06,15.1,25.69,876782.0,64.9,1106.6,nominal,3.81,long
RUN-002328,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,57.4,80.8,57.0,1614.9,360.8,10.21,14.91,0.42,212452.8,65.8,1116.9,low_power,3.46,normal
RUN-002329,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,3,58.5,63.6,38.7,2946.3,448.6,34.47,24.45,2.38,1139135.3,35.8,1082.2,low_power,2.13,long
RUN-002330,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,42.0,66.5,70.1,3301.8,321.7,15.24,13.24,10.16,157160.6,55.8,1065.0,low_power,3.5,long
RUN-002331,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,3,56.3,77.3,51.6,3083.6,267.4,36.07,40.7,9.11,951188.8,63.1,1075.8,low_power,5.01,short
RUN-002332,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,3,76.5,93.5,51.9,2908.9,278.9,27.09,29.35,19.94,91824.1,53.7,1121.1,low_power,6.05,normal
RUN-002333,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,71.0,90.0,39.6,1529.1,382.6,14.51,18.69,15.1,4429605.4,44.8,1121.2,nominal,3.13,long
RUN-002334,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,72.2,83.9,47.9,856.1,446.0,30.35,37.16,7.19,177129.6,46.5,1138.3,turbo,6.85,short
RUN-002335,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,62.0,67.0,37.3,2217.0,412.9,12.05,12.36,9.21,451555.9,39.9,1084.0,nominal,4.93,short
RUN-002336,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,83.6,88.1,37.3,3108.0,635.1,22.39,17.55,19.25,760525.1,47.7,1125.5,turbo,5.37,long
RUN-002337,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,56.9,83.6,60.2,3500.7,288.5,2.86,3.14,2.33,1117929.4,37.4,1092.4,turbo,5.54,short
RUN-002338,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,49.4,57.2,24.3,3395.6,253.3,27.14,41.33,1.22,1196910.9,39.7,1115.5,nominal,3.18,long
RUN-002339,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,1,54.0,69.8,28.4,2879.5,295.2,3.72,2.76,14.92,3023201.1,86.2,1120.3,low_power,3.36,short
RUN-002340,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,85.9,97.4,38.6,4595.6,108.1,25.11,37.67,15.08,721458.1,51.6,1085.6,low_power,4.49,long
RUN-002341,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,3,67.7,94.5,39.5,3247.3,374.7,33.69,35.44,6.13,1244385.0,42.3,1081.9,low_power,4.78,long
RUN-002342,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,47.2,72.8,54.2,3432.8,392.0,13.55,16.05,14.89,493243.4,21.7,1065.5,nominal,4.26,normal
RUN-002343,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,37.5,59.8,45.0,1325.4,395.2,12.94,20.03,14.84,168155.3,53.8,1147.6,low_power,2.28,long
RUN-002344,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,79.7,86.1,55.9,3828.6,455.7,25.64,27.61,4.61,1124726.6,84.5,1203.4,nominal,3.97,long
RUN-002345,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,86.8,96.4,40.3,2654.5,425.0,6.12,6.07,5.84,68481.4,50.3,1128.6,nominal,3.33,short
