run_id,sequence_name,seed,rand_mode,constraint_set,rand_addr_base,rand_addr_range_kb,rand_data_pattern,payload_entropy,rand_rw_ratio,rand_opcode_mix,rand_packet_len_bytes,rand_delay_min_ns,rand_delay_max_ns,rand_idle_cycles,rand_wait_states,rand_priority_mode,rand_traffic_pattern,rand_workload,rand_order,rand_err_inj_mode,rand_transaction_count
RUN-002099,backpressure_seq,1061122936,constrained,default,0x9200,4,random,0.639,0.41,reg_rd,16,26,109,12,10,fixed,burst_hotspot,console,in_order,none,96
RUN-002100,dma_burst_seq,167630498,constrained,corner,0xe400,4,incremental,0.835,0.24,reg_wr,16,6,195,20,0,fixed,burst_hotspot,console,in_order,bitflip,48
RUN-002101,irq_storm_seq,2010072659,full_random,corner,0xb600,4,incremental,0.151,0.59,balanced,16,1,154,7,5,fixed,uniform,dma_stream,in_order,none,384
RUN-002102,reg_sweep_seq,785718524,constrained,default,0xc900,64,random,0.199,0.22,reg_wr,8,4,166,11,8,fixed,burst_hotspot,dma_stream,out_of_order,none,768
RUN-002103,dma_burst_seq,1408249203,directed,default,0xdb00,16,all_ones,0.522,0.74,balanced,16,38,419,10,11,fixed,ping_pong,boot,out_of_order,glitch,768
RUN-002104,dma_burst_seq,1311607337,directed,default,0x7700,16,incremental,0.692,0.53,reg_wr,8,3,46,8,1,fixed,uniform,boot,in_order,glitch,192
RUN-002105,parity_stress_seq,1759130845,full_random,corner,0xcc00,16,incremental,0.545,0.71,reg_rd,128,13,202,29,6,weighted,sparse,dma_stream,in_order,bitflip,192
RUN-002106,irq_storm_seq,1949460307,constrained,default,0xee00,16,random,0.349,0.58,balanced,128,20,167,22,10,fixed,burst_hotspot,dma_stream,in_order,bitflip,48
RUN-002107,dma_burst_seq,1666118815,constrained,default,0x7600,4,all_ones,0.587,0.65,reg_rd,128,26,288,12,7,weighted,sparse,boot,in_order,bitflip,768
RUN-002108,irq_storm_seq,1927667263,full_random,corner,0x8d00,4,walking_ones,0.294,0.28,balanced,16,15,68,7,2,weighted,burst_hotspot,sensor_poll,in_order,none,96
RUN-002109,reg_sweep_seq,1116329383,constrained,stress,0x3900,64,walking_ones,0.578,0.48,reg_rd,8,7,260,5,5,weighted,ping_pong,console,in_order,bitflip,192
RUN-002110,reg_sweep_seq,1947258866,full_random,stress,0xb600,16,incremental,0.392,0.77,reg_rd,64,21,98,20,2,fixed,ping_pong,console,in_order,none,48
RUN-002111,backpressure_seq,1742417704,full_random,default,0xcf00,4,random,0.228,0.3,reg_rd,64,15,29,21,3,fixed,sparse,sensor_poll,out_of_order,none,96
RUN-002112,dma_burst_seq,831781568,full_random,stress,0x4700,16,random,0.421,0.73,reg_rd,16,16,269,26,2,fixed,uniform,boot,in_order,none,48
RUN-002113,uart_loopback_seq,844560610,full_random,corner,0x1a00,16,walking_ones,0.22,0.62,reg_wr,16,9,78,31,1,weighted,ping_pong,console,in_order,bitflip,768
RUN-002114,irq_storm_seq,278714868,constrained,default,0x5300,64,random,0.561,0.36,reg_wr,8,16,338,2,9,fixed,sparse,sensor_poll,out_of_order,none,48
RUN-002115,reset_recovery_seq,1375994300,constrained,default,0xfd00,16,random,0.211,0.53,reg_wr,128,14,400,18,3,weighted,sparse,console,out_of_order,bitflip,384
RUN-002116,irq_storm_seq,1526716264,full_random,default,0xbc00,4,all_ones,0.145,0.43,reg_wr,8,0,397,18,4,fixed,sparse,sensor_poll,in_order,none,192
RUN-002117,parity_stress_seq,164498123,full_random,stress,0x9800,16,random,0.44,0.4,reg_wr,64,24,316,4,11,weighted,ping_pong,dma_stream,in_order,none,192
RUN-002118,irq_storm_seq,1804657849,full_random,default,0xb600,64,incremental,0.483,0.72,balanced,16,3,212,5,1,fixed,burst_hotspot,console,out_of_order,none,192
RUN-002119,reg_sweep_seq,1920048432,directed,default,0xc000,64,random,0.409,0.51,reg_rd,16,29,192,19,6,fixed,burst_hotspot,console,in_order,none,768
RUN-002120,uart_loopback_seq,49131634,constrained,default,0xb600,16,random,0.864,0.7,reg_rd,16,16,41,0,3,fixed,burst_hotspot,dma_stream,in_order,none,192
RUN-002121,irq_storm_seq,1711043151,constrained,default,0x8d00,4,walking_ones,0.159,0.7,reg_wr,16,19,150,9,3,weighted,burst_hotspot,dma_stream,in_order,bitflip,384
RUN-002122,irq_storm_seq,864460332,full_random,corner,0x7f00,4,random,0.404,0.71,reg_wr,64,29,67,7,0,weighted,uniform,sensor_poll,in_order,none,768
RUN-002123,uart_loopback_seq,1144832293,constrained,stress,0xc300,64,incremental,0.395,0.8,reg_rd,8,25,418,8,1,fixed,uniform,console,in_order,none,192
RUN-002124,dma_burst_seq,1402281314,constrained,stress,0x2b00,16,all_ones,0.482,0.27,balanced,64,2,239,25,7,fixed,burst_hotspot,sensor_poll,in_order,bitflip,768
RUN-002125,uart_loopback_seq,766203800,constrained,default,0x2c00,16,random,0.486,0.78,balanced,128,31,170,27,6,weighted,ping_pong,sensor_poll,in_order,none,192
RUN-002126,reset_recovery_seq,1831691458,constrained,corner,0x0e00,4,all_ones,0.501,0.27,balanced,128,12,391,26,11,fixed,burst_hotspot,dma_stream,in_order,none,384
RUN-002127,parity_stress_seq,200907428,constrained,corner,0x6a00,16,random,0.492,0.39,balanced,128,18,409,17,10,fixed,sparse,console,in_order,none,96
RUN-002128,backpressure_seq,1704862994,constrained,default,0x3000,16,incremental,0.303,0.69,reg_rd,8,25,164,16,11,weighted,uniform,boot,in_order,none,768
RUN-002129,reset_recovery_seq,432451333,directed,stress,0xe300,16,incremental,0.982,0.37,reg_wr,16,33,416,2,1,fixed,uniform,sensor_poll,in_order,bitflip,48
RUN-002130,irq_storm_seq,602746430,full_random,stress,0x7300,4,walking_ones,0.153,0.76,reg_wr,16,5,73,25,10,weighted,ping_pong,boot,in_order,bitflip,384
RUN-002131,uart_loopback_seq,313988538,constrained,stress,0xa200,16,walking_ones,0.07,0.73,balanced,8,9,295,27,0,fixed,ping_pong,dma_stream,in_order,none,768
RUN-002132,reg_sweep_seq,1683070242,constrained,default,0xe800,16,random,0.205,0.49,reg_rd,8,19,174,2,3,weighted,uniform,boot,in_order,none,96
RUN-002133,backpressure_seq,1302490457,constrained,default,0x1000,64,walking_ones,0.168,0.3,balanced,64,1,111,12,1,weighted,sparse,sensor_poll,in_order,none,192
RUN-002134,reg_sweep_seq,839634818,constrained,default,0x2900,4,incremental,0.16,0.71,reg_rd,16,7,402,17,4,weighted,uniform,dma_stream,out_of_order,none,192
RUN-002135,dma_burst_seq,1727374046,directed,default,0x0900,4,random,0.539,0.51,balanced,128,31,53,18,11,weighted,sparse,boot,out_of_order,none,192
RUN-002136,irq_storm_seq,485779479,full_random,stress,0x4200,64,random,0.239,0.45,reg_rd,8,12,175,7,4,fixed,burst_hotspot,dma_stream,in_order,none,192
RUN-002137,backpressure_seq,1989939209,constrained,corner,0xab00,16,random,0.392,0.49,reg_wr,16,7,124,19,7,fixed,burst_hotspot,boot,in_order,none,192
RUN-002138,parity_stress_seq,331836847,constrained,default,0x8000,16,all_ones,0.435,0.28,reg_rd,64,36,417,18,6,fixed,burst_hotspot,console,out_of_order,glitch,48
RUN-002139,dma_burst_seq,1466299532,constrained,corner,0xfe00,16,random,0.591,0.68,reg_wr,8,6,35,23,9,fixed,sparse,sensor_poll,in_order,glitch,384
RUN-002140,reg_sweep_seq,952334636,full_random,default,0xa300,4,random,0.446,0.32,balanced,16,36,355,2,6,fixed,sparse,sensor_poll,in_order,bitflip,48
RUN-002141,uart_loopback_seq,146950709,full_random,default,0x2700,4,all_ones,0.311,0.41,balanced,8,13,57,11,6,fixed,burst_hotspot,sensor_poll,in_order,none,96
RUN-002142,reg_sweep_seq,1909219829,full_random,corner,0x0600,64,random,0.461,0.47,reg_wr,64,11,27,26,8,weighted,burst_hotspot,console,in_order,none,192
RUN-002143,dma_burst_seq,47868815,constrained,default,0x2400,4,incremental,0.665,0.59,balanced,64,6,95,7,5,weighted,uniform,sensor_poll,in_order,bitflip,96
RUN-002144,dma_burst_seq,866615132,constrained,stress,0x7c00,4,incremental,0.586,0.55,reg_rd,8,30,315,22,6,fixed,ping_pong,dma_stream,in_order,none,768
RUN-002145,reg_sweep_seq,1640984102,constrained,stress,0x5800,16,incremental,0.323,0.4,reg_rd,16,23,417,9,6,weighted,sparse,dma_stream,in_order,bitflip,192
RUN-002146,parity_stress_seq,991783456,full_random,default,0x1c00,4,all_ones,0.669,0.64,balanced,8,10,161,24,5,weighted,burst_hotspot,boot,in_order,none,96
RUN-002147,parity_stress_seq,2064272266,constrained,default,0xf100,16,walking_ones,0.845,0.36,reg_wr,8,31,382,27,6,weighted,sparse,console,in_order,none,96
RUN-002148,reset_recovery_seq,1331828735,constrained,default,0xf000,64,walking_ones,0.684,0.38,reg_rd,16,3,132,28,9,weighted,burst_hotspot,dma_stream,in_order,none,192
RUN-002149,parity_stress_seq,1980877214,full_random,corner,0x7600,16,walking_ones,0.34,0.28,reg_rd,8,4,351,22,7,weighted,sparse,console,out_of_order,none,384
RUN-002150,parity_stress_seq,1833885929,directed,corner,0x3b00,4,incremental,0.798,0.45,balanced,16,7,334,15,11,weighted,uniform,boot,out_of_order,none,384
RUN-002151,uart_loopback_seq,1962001732,full_random,default,0xe800,4,walking_ones,0.762,0.39,balanced,16,0,278,31,0,fixed,sparse,dma_stream,in_order,bitflip,768
RUN-002152,dma_burst_seq,1639889486,constrained,default,0xcd00,64,walking_ones,0.588,0.38,balanced,8,12,295,16,7,fixed,burst_hotspot,dma_stream,in_order,none,384
RUN-002153,reg_sweep_seq,543058187,directed,stress,0x6e00,4,walking_ones,0.263,0.66,balanced,8,7,210,1,6,fixed,sparse,console,out_of_order,none,192
RUN-002154,dma_burst_seq,143089455,full_random,default,0x5100,64,all_ones,0.845,0.63,reg_rd,128,29,83,17,2,fixed,burst_hotspot,console,in_order,none,192
RUN-002155,reg_sweep_seq,1199766334,constrained,default,0xa000,64,random,0.344,0.27,reg_wr,64,25,275,23,0,weighted,ping_pong,boot,in_order,glitch,48
RUN-002156,dma_burst_seq,75666225,full_random,stress,0xfa00,16,random,0.324,0.69,balanced,128,34,367,14,10,weighted,sparse,console,in_order,none,192
RUN-002157,irq_storm_seq,735779620,constrained,corner,0x8b00,4,random,0.339,0.75,balanced,64,11,26,30,4,weighted,uniform,dma_stream,out_of_order,none,192
RUN-002158,parity_stress_seq,1592723871,constrained,corner,0xf700,16,walking_ones,0.372,0.79,balanced,8,16,59,4,1,fixed,burst_hotspot,sensor_poll,in_order,glitch,192
RUN-002159,uart_loopback_seq,866290756,full_random,default,0x0b00,64,incremental,0.291,0.59,reg_wr,16,5,231,2,7,weighted,ping_pong,dma_stream,in_order,glitch,192
RUN-002160,reset_recovery_seq,1648184238,constrained,default,0xf800,16,random,0.486,0.38,balanced,128,27,274,7,10,fixed,burst_hotspot,dma_stream,in_order,glitch,384
RUN-002161,backpressure_seq,248361713,full_random,stress,0x8300,64,all_ones,0.431,0.36,reg_wr,16,4,271,3,10,fixed,burst_hotspot,sensor_poll,in_order,none,192
RUN-002162,backpressure_seq,193701559,constrained,default,0x6800,16,walking_ones,0.698,0.23,reg_rd,64,25,344,3,5,weighted,sparse,console,out_of_order,none,768
RUN-002163,irq_storm_seq,1553978481,constrained,stress,0x9c00,4,incremental,0.224,0.72,balanced,16,0,70,12,2,weighted,burst_hotspot,console,out_of_order,none,384
RUN-002164,reg_sweep_seq,1807460479,full_random,default,0xce00,4,random,0.425,0.53,balanced,64,9,363,20,10,fixed,sparse,dma_stream,in_order,bitflip,768
RUN-002165,parity_stress_seq,1100107497,full_random,stress,0xc400,16,walking_ones,0.249,0.49,reg_rd,128,1,102,12,5,fixed,uniform,dma_stream,out_of_order,none,96
RUN-002166,dma_burst_seq,249589910,constrained,default,0xc800,64,walking_ones,0.9,0.57,reg_wr,16,9,304,31,4,weighted,burst_hotspot,console,in_order,none,96
RUN-002167,dma_burst_seq,1040244862,constrained,corner,0xb900,16,incremental,0.461,0.45,reg_wr,16,23,82,20,11,weighted,uniform,dma_stream,out_of_order,glitch,192
RUN-002168,reg_sweep_seq,1410240796,directed,default,0xf500,16,random,0.671,0.45,balanced,16,25,333,13,6,weighted,uniform,dma_stream,in_order,glitch,192
RUN-002169,irq_storm_seq,200145985,constrained,default,0xc400,4,random,0.329,0.24,balanced,64,21,187,21,11,fixed,burst_hotspot,console,in_order,bitflip,192
RUN-002170,reg_sweep_seq,550507551,constrained,stress,0x1900,16,incremental,0.364,0.69,reg_rd,128,13,374,10,3,fixed,uniform,sensor_poll,in_order,bitflip,96
RUN-002171,backpressure_seq,386955193,constrained,default,0x0c00,16,incremental,0.325,0.42,reg_wr,64,5,91,2,7,fixed,ping_pong,dma_stream,in_order,none,192
RUN-002172,backpressure_seq,1905926274,constrained,default,0xd700,4,incremental,0.178,0.42,balanced,128,39,423,4,1,weighted,uniform,console,in_order,bitflip,96
RUN-002173,reset_recovery_seq,937613593,constrained,corner,0x3f00,4,walking_ones,0.407,0.37,balanced,64,35,106,2,7,weighted,sparse,boot,out_of_order,none,384
RUN-002174,reg_sweep_seq,1183334795,constrained,stress,0xef00,64,walking_ones,0.795,0.63,balanced,128,7,343,30,0,fixed,ping_pong,boot,in_order,none,192
RUN-002175,irq_storm_seq,1882903899,full_random,stress,0x8000,4,incremental,0.56,0.31,balanced,64,36,134,10,2,fixed,sparse,console,in_order,bitflip,192
RUN-002176,reset_recovery_seq,377144888,constrained,default,0xd600,4,incremental,0.696,0.47,reg_rd,16,8,374,29,0,weighted,burst_hotspot,console,in_order,glitch,384
RUN-002177,reset_recovery_seq,1690950181,constrained,default,0x3100,16,incremental,0.267,0.61,balanced,64,33,244,17,1,weighted,uniform,console,in_order,none,96
RUN-002178,reg_sweep_seq,1931787955,full_random,stress,0x5200,16,walking_ones,0.585,0.78,reg_wr,64,21,228,13,1,weighted,burst_hotspot,sensor_poll,in_order,bitflip,192
RUN-002179,dma_burst_seq,1238811712,constrained,stress,0xd800,4,random,0.276,0.47,balanced,16,36,396,24,5,fixed,uniform,dma_stream,in_order,bitflip,96
RUN-002180,reg_sweep_seq,421960555,constrained,default,0x0100,16,random,0.648,0.57,reg_rd,8,10,302,17,5,weighted,burst_hotspot,sensor_poll,in_order,none,384
RUN-002181,backpressure_seq,499284967,full_random,corner,0xa600,4,incremental,0.888,0.48,reg_rd,16,21,75,19,10,fixed,sparse,sensor_poll,in_order,none,384
RUN-002182,reg_sweep_seq,183799855,constrained,stress,0xc400,4,walking_ones,0.409,0.24,reg_rd,8,31,117,0,10,fixed,ping_pong,sensor_poll,out_of_order,none,192
RUN-002183,irq_storm_seq,72770907,full_random,stress,0x2500,16,incremental,0.385,0.22,reg_wr,64,27,367,5,1,fixed,ping_pong,console,in_order,none,384
RUN-002184,dma_burst_seq,729669964,constrained,corner,0x3600,4,random,0.26,0.25,reg_rd,64,22,318,15,9,fixed,uniform,sensor_poll,out_of_order,glitch,48
RUN-002185,parity_stress_seq,185596046,directed,default,0xc400,4,all_ones,0.308,0.78,balanced,64,21,72,0,9,weighted,burst_hotspot,dma_stream,in_order,bitflip,384
RUN-002186,reg_sweep_seq,113215439,constrained,corner,0x4300,4,random,0.431,0.72,reg_wr,16,14,152,14,10,fixed,sparse,sensor_poll,in_order,none,48
RUN-002187,parity_stress_seq,1717653451,full_random,default,0x4600,4,random,0.664,0.29,reg_rd,64,5,24,4,8,fixed,uniform,boot,in_order,none,384
RUN-002188,reg_sweep_seq,754227092,constrained,default,0x7300,16,random,0.843,0.56,reg_wr,8,23,345,8,11,fixed,sparse,dma_stream,out_of_order,none,384
RUN-002189,reg_sweep_seq,1937388725,full_random,corner,0xe000,4,random,0.267,0.78,reg_wr,8,25,136,2,11,fixed,ping_pong,boot,in_order,none,48
RUN-002190,irq_storm_seq,1256055734,full_random,stress,0xf200,4,random,0.447,0.25,balanced,64,32,317,22,7,weighted,sparse,sensor_poll,in_order,bitflip,96
RUN-002191,reg_sweep_seq,51841928,constrained,default,0xac00,16,walking_ones,0.275,0.76,reg_wr,64,9,233,6,0,fixed,ping_pong,console,in_order,bitflip,192
RUN-002192,backpressure_seq,1836829716,constrained,stress,0x2d00,16,random,0.52,0.78,reg_rd,64,34,278,19,6,fixed,uniform,dma_stream,in_order,none,768
RUN-002193,reg_sweep_seq,190428062,constrained,corner,0xf000,4,random,0.919,0.49,reg_wr,128,12,63,24,7,fixed,ping_pong,dma_stream,in_order,bitflip,192
RUN-002194,backpressure_seq,2080105724,constrained,stress,0x3100,64,all_ones,0.635,0.79,balanced,16,24,163,23,3,weighted,ping_pong,console,in_order,none,192
RUN-002195,backpressure_seq,1128709972,full_random,corner,0xad00,4,random,0.354,0.68,reg_rd,16,37,58,4,3,weighted,burst_hotspot,dma_stream,in_order,none,192
RUN-002196,reg_sweep_seq,287886285,full_random,corner,0xe200,64,walking_ones,0.6,0.73,reg_rd,64,16,70,26,7,weighted,burst_hotspot,boot,in_order,glitch,96
RUN-002197,reg_sweep_seq,335009645,constrained,stress,0xf300,64,all_ones,0.665,0.79,reg_rd,64,31,74,17,4,fixed,burst_hotspot,console,in_order,none,384
RUN-002198,reg_sweep_seq,493412723,constrained,stress,0xae00,16,walking_ones,0.356,0.69,balanced,64,28,188,8,1,weighted,sparse,boot,in_order,bitflip,48
RUN-002199,parity_stress_seq,1428710322,full_random,default,0x9800,16,incremental,0.468,0.64,reg_wr,64,16,186,31,7,weighted,ping_pong,dma_stream,out_of_order,none,192
RUN-002200,reset_recovery_seq,1024580446,constrained,default,0x8d00,64,random,0.609,0.56,reg_rd,8,16,26,0,8,fixed,sparse,dma_stream,out_of_order,none,384
RUN-002201,reg_sweep_seq,1666097598,constrained,default,0xf500,16,incremental,0.356,0.61,balanced,64,9,292,20,4,fixed,burst_hotspot,sensor_poll,out_of_order,bitflip,192
RUN-002202,uart_loopback_seq,1581482970,constrained,default,0xa200,64,random,0.517,0.68,reg_rd,16,28,146,27,1,fixed,ping_pong,dma_stream,in_order,bitflip,768
RUN-002203,reg_sweep_seq,1299704289,constrained,stress,0x6400,64,incremental,0.517,0.31,reg_wr,128,3,291,24,1,fixed,sparse,dma_stream,in_order,none,192
RUN-002204,irq_storm_seq,990278168,directed,corner,0x9900,4,all_ones,0.215,0.77,balanced,8,24,156,27,3,weighted,uniform,sensor_poll,out_of_order,bitflip,192
RUN-002205,uart_loopback_seq,1625928457,constrained,stress,0x1c00,64,random,0.546,0.76,balanced,16,7,173,3,6,weighted,burst_hotspot,boot,in_order,none,192
RUN-002206,irq_storm_seq,858891552,constrained,default,0xf200,4,random,0.777,0.32,reg_wr,8,16,322,8,6,weighted,uniform,sensor_poll,in_order,bitflip,192
RUN-002207,uart_loopback_seq,518640577,constrained,default,0xdb00,16,incremental,0.838,0.68,balanced,16,28,420,7,8,fixed,uniform,console,in_order,none,384
RUN-002208,parity_stress_seq,1638542754,full_random,default,0xe000,16,random,0.451,0.24,reg_rd,16,32,250,14,6,weighted,sparse,dma_stream,in_order,none,384
RUN-002209,parity_stress_seq,1854911467,directed,default,0x8a00,64,random,0.671,0.38,balanced,64,27,366,17,1,fixed,burst_hotspot,dma_stream,in_order,bitflip,96
RUN-002210,reg_sweep_seq,854052231,constrained,corner,0x7a00,4,all_ones,0.428,0.48,reg_rd,16,9,266,11,8,fixed,ping_pong,sensor_poll,out_of_order,glitch,96
RUN-002211,uart_loopback_seq,650357462,constrained,default,0xbd00,64,random,0.339,0.42,reg_rd,64,18,193,7,4,fixed,uniform,sensor_poll,in_order,glitch,96
RUN-002212,irq_storm_seq,1375236818,full_random,default,0xf600,4,walking_ones,0.265,0.7,balanced,8,17,97,29,1,fixed,uniform,sensor_poll,in_order,none,192
RUN-002213,irq_storm_seq,1548883450,constrained,default,0x3200,16,random,0.59,0.59,balanced,128,10,389,19,8,fixed,sparse,console,in_order,none,384
RUN-002214,reset_recovery_seq,1689217120,full_random,stress,0x4c00,4,random,0.309,0.6,reg_rd,8,28,143,31,5,fixed,sparse,sensor_poll,out_of_order,bitflip,384
RUN-002215,irq_storm_seq,605893272,constrained,stress,0xc600,64,random,0.155,0.34,balanced,8,34,363,20,9,weighted,burst_hotspot,dma_stream,in_order,bitflip,384
RUN-002216,reg_sweep_seq,1022205213,constrained,default,0x2300,16,incremental,0.225,0.43,reg_wr,16,1,271,11,10,fixed,burst_hotspot,dma_stream,in_order,none,768
RUN-002217,reg_sweep_seq,1079020372,constrained,corner,0x7800,16,random,0.601,0.46,balanced,16,33,301,22,5,fixed,sparse,boot,out_of_order,none,96
RUN-002218,irq_storm_seq,222947901,constrained,corner,0xf600,16,random,0.38,0.72,reg_wr,16,36,161,8,10,fixed,burst_hotspot,sensor_poll,in_order,glitch,48
RUN-002219,reset_recovery_seq,1434446347,constrained,corner,0x4f00,16,incremental,0.174,0.35,reg_rd,8,9,153,12,10,fixed,ping_pong,sensor_poll,in_order,none,768
RUN-002220,backpressure_seq,908283635,full_random,stress,0x9000,4,incremental,0.218,0.46,reg_rd,8,13,93,2,7,weighted,sparse,console,in_order,none,96
RUN-002221,uart_loopback_seq,985012180,constrained,corner,0xa400,64,random,0.601,0.59,balanced,128,3,389,1,0,weighted,burst_hotspot,console,out_of_order,none,96
RUN-002222,irq_storm_seq,1695558555,constrained,default,0xfb00,16,random,0.124,0.51,reg_wr,8,38,418,26,4,weighted,burst_hotspot,dma_stream,in_order,glitch,96
RUN-002223,irq_storm_seq,492447813,constrained,stress,0xa100,4,walking_ones,0.301,0.45,reg_rd,128,5,359,31,4,weighted,sparse,console,out_of_order,none,96
RUN-002224,uart_loopback_seq,980221858,full_random,default,0x4b00,64,walking_ones,0.488,0.28,reg_wr,8,23,61,26,1,fixed,uniform,sensor_poll,in_order,glitch,96
RUN-002225,irq_storm_seq,470110788,full_random,default,0xde00,16,random,0.523,0.6,balanced,16,20,102,8,5,fixed,uniform,boot,in_order,none,768
RUN-002226,uart_loopback_seq,1451377968,directed,default,0xe200,64,all_ones,0.357,0.26,reg_rd,64,6,34,3,2,weighted,uniform,boot,in_order,bitflip,192
